player_id,source_url,player_name,age,birth_date,position,bat_throw,height_weight,career,draft,season,team,games,plate_appearances,at_bats,runs,hits,doubles,triples,home_runs,total_bases,runs_batted_in,stolen_bases,caught_stealing,walks,hit_by_pitch,strikeouts,grounded_into_double_play,sacrifice_flies,sacrifice_hits,errors,batting_average,slugging_percentage,on_base_percentage,on_base_plus_slugging,as_of_date,is_partial,age_was_corrected,height_cm,weight_kg
50054,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50054,천성호,29,1997-10-30,2B,L/R,183cm/85kg,광주화정초-충장중-진흥고-단국대-KT-상무-KT,20 KT 2차 2라운드 12순위,2026,LG,76,221,202,33,56,14,1,1,75,26,5,1,14,3,33,7,0,2,8,0.277,0.371,0.333,0.704,2026-07-20,True,True,183,85
50066,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50066,강현우,25,2001-04-13,C,R/R,180cm/90kg,원종초(부천시리틀)-부천중-유신고,20 KT 2차 1라운드 2순위,2026,KT,21,23,19,1,3,0,0,0,3,0,0,0,4,0,6,1,0,0,1,0.158,0.158,0.304,0.462,2026-07-20,True,True,180,90
50092,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50092,윤준혁,25,2001-07-26,1B,R/R,186cm/86kg,역촌초(은평구리틀)-충암중-충암고-KT,20 KT 2차 4라운드 32순위,2026,NC,3,4,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0.75,2026-07-20,True,True,186,86
50150,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50150,손호영,32,1994-08-23,3B,R/R,182cm/88kg,의왕부곡초-평촌중-충훈고-LG,20 LG 2차 3라운드 23순위,2026,롯데,62,168,152,19,33,9,0,4,54,17,2,2,11,3,32,3,2,0,6,0.217,0.355,0.28,0.635,2026-07-20,True,True,182,88
50167,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50167,이주형,25,2001-04-02,OF,L/R,181cm/80kg,송수초(해운대리틀)-센텀중-경남고-LG,20 LG 2차 2라운드 13순위,2026,키움,24,103,94,12,23,9,1,2,40,12,4,0,5,3,21,0,0,1,2,0.245,0.426,0.304,0.73,2026-07-20,True,True,181,80
50204,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50204,박지훈,26,2000-09-07,3B,R/R,183cm/80kg,김해삼성초-경남중-마산고,20 두산 2차 5라운드 49순위,2026,두산,79,221,187,28,47,4,2,0,55,18,5,1,20,4,33,3,0,10,7,0.251,0.294,0.336,0.63,2026-07-20,True,True,183,80
50208,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50208,오명진,25,2001-09-04,2B,L/R,179cm/79kg,대전신흥초-한밭중-세광고,20 두산 2차 6라운드 59순위,2026,두산,49,123,106,12,28,6,2,2,44,12,0,3,14,0,22,3,2,1,3,0.264,0.415,0.344,0.759,2026-07-20,True,True,179,79
50357,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50357,박주홍,25,2001-04-16,OF,L/L,187cm/87kg,자양초(하남시리틀)-건대부중-장충고,20 키움 1차,2026,키움,45,159,135,17,32,6,1,2,46,7,3,0,20,4,43,2,0,0,2,0.237,0.341,0.352,0.693,2026-07-20,True,True,187,87
50458,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50458,김지찬,25,2001-03-08,OF,L/R,163cm/64kg,백사초(이천시리틀)-모가중-라온고,20 삼성 2차 2라운드 15순위,2026,삼성,86,332,275,64,86,6,2,0,96,27,15,3,43,3,23,2,3,8,1,0.313,0.349,0.407,0.756,2026-07-20,True,True,163,64
50500,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50500,황성빈,29,1997-12-19,OF,L/R,172cm/76kg,관산초-안산중앙중-소래고-경남대,20 롯데 2차 5라운드 44순위,2026,롯데,69,276,251,38,71,6,6,0,89,20,34,6,18,1,45,1,2,4,3,0.283,0.355,0.331,0.686,2026-07-20,True,True,172,76
50556,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50556,최준용,25,2001-10-10,P,R/R,185cm/85kg,부산수영초-대천중-경남고,20 롯데 1차,2026,롯데,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,185,85
50657,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50657,박민,25,2001-06-05,3B,R/R,184cm/84kg,갈산초-성남중-야탑고-KIA-상무,20 KIA 2차 1라운드 6순위,2026,KIA,73,183,160,18,32,5,0,3,46,20,5,0,14,2,31,6,0,7,5,0.2,0.288,0.273,0.561,2026-07-20,True,True,184,84
50707,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50707,최인호,26,2000-01-30,OF,L/R,178cm/82kg,송정동초-광주동성중-포항제철고-한화-상무,20 한화 2차 6라운드 58순위,2026,한화,29,53,45,5,12,2,0,1,17,6,0,0,5,1,7,2,2,0,0,0.267,0.378,0.34,0.718,2026-07-20,True,True,178,82
50709,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50709,박정현,25,2001-07-27,SS,R/R,183cm/80kg,부천북초-부천중-유신고-한화-상무,20 한화 2차 8라운드 78순위,2026,한화,28,27,25,5,5,1,0,2,12,3,0,0,2,0,6,0,0,0,2,0.2,0.48,0.259,0.739,2026-07-20,True,True,183,80
50812,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50812,박시후,25,2001-05-10,P,L/L,182cm/88kg,상인천초-상인천중-인천고-SK,20 SK 2차 10라운드 100순위,2026,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,182,88
50820,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50820,전의산,26,2000-11-25,1B,L/R,188cm/108kg,부산수영초-개성중-경남고-SK-SSG-상무,20 SK 2차 1라운드 10순위,2026,SSG,34,122,108,8,29,7,0,4,48,17,1,0,11,1,34,2,2,0,3,0.269,0.444,0.336,0.78,2026-07-20,True,True,188,108
50854,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50854,최지훈,29,1997-07-23,OF,L/R,178cm/82kg,광주수창초-무등중-광주제일고-동국대-SK,20 SK 2차 3라운드 30순위,2026,SSG,88,361,330,46,79,15,6,11,139,40,12,0,22,3,50,5,4,2,4,0.239,0.421,0.29,0.711,2026-07-20,True,True,178,82
50868,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50868,류효승,30,1996-07-16,OF,R/R,190cm/100kg,칠성초-경상중-대구상원고-성균관대-SK,20 SK 2차 6라운드 60순위,2026,SSG,8,23,22,1,4,0,0,1,7,1,0,0,1,0,3,0,0,0,0,0.182,0.318,0.217,0.535,2026-07-20,True,True,190,100
50901,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50901,안인산,25,2001-02-27,OF,R/R,181cm/95kg,군포오금초(안양시리틀)-평촌중-야탑고-NC,20 NC 2차 3라운드 21순위,2026,KT,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1.0,2026-07-20,True,True,181,95
50902,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50902,김한별,25,2001-01-18,2B,R/R,177cm/85kg,효제초-선린중-배재고,20 NC 2차 7라운드 61순위,2026,NC,53,115,93,22,23,6,0,0,29,7,2,0,14,6,21,5,0,2,2,0.247,0.312,0.381,0.693,2026-07-20,True,True,177,85
50903,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50903,한재환,25,2001-10-19,2B,R/R,177cm/89kg,기장대청초(기장리틀)-대신중-개성고,20 NC 2차 8라운드 71순위,2026,NC,5,7,7,2,1,0,0,1,4,1,0,0,0,0,2,2,0,0,0,0.143,0.571,0.143,0.714,2026-07-20,True,True,177,89
50996,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50996,박시원,25,2001-05-30,OF,L/R,185cm/85kg,광주서림초-광주동성중-광주제일고,20 NC 2차 2라운드 11순위,2026,NC,33,75,65,15,16,4,0,1,23,7,2,0,7,0,19,0,1,2,1,0.246,0.354,0.315,0.669,2026-07-20,True,True,185,85
51003,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51003,권동진,28,1998-09-12,SS,L/R,178cm/83kg,제주신광초-세광중-세광고-원광대-KT-상무,21 KT 2차 1라운드 5순위,2026,KT,74,165,137,31,41,11,2,1,59,24,1,1,22,2,39,2,0,4,5,0.299,0.431,0.404,0.835,2026-07-20,True,True,178,83
51013,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51013,유준규,24,2002-08-16,OF,L/R,176cm/69kg,군산신풍초-군산중-군산상고,21 KT 2차 3라운드 25순위,2026,KT,30,49,40,12,12,1,2,0,17,10,3,1,6,0,13,0,0,3,0,0.3,0.425,0.391,0.816,2026-07-20,True,True,176,69
51100,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51100,이영빈,24,2002-06-17,2B,L/R,182cm/82kg,대전동산초(대전중구리틀)-충남중-세광고-LG-상무,21 LG 2차 1라운드 7순위,2026,LG,49,78,71,9,16,2,0,1,21,9,2,1,5,0,20,0,1,1,6,0.225,0.296,0.273,0.569,2026-07-20,True,True,182,82
51203,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51203,안재석,24,2002-02-15,SS,L/R,185cm/75kg,성내초(강동구리틀)-배재중-서울고,21 두산 1차,2026,두산,59,231,209,27,56,13,2,6,91,34,4,0,16,3,41,3,2,1,9,0.268,0.435,0.326,0.761,2026-07-20,True,True,185,75
51230,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51230,김동주,24,2002-02-14,P,R/R,190cm/90kg,갈산초-양천중-선린인터넷고-두산-상무,21 두산 2차 1라운드 10순위,2026,두산,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,190,90
51298,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51298,박성재,24,2002-11-18,1B,R/R,186cm/98kg,가산초-개성중-부산고-두산-상무,21 두산 2차 8라운드 80순위,2026,두산,4,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0.0,2026-07-20,True,True,186,98
51302,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51302,이주형,24,2002-07-05,OF,L/L,183cm/105kg,이매초-매송중-야탑고-키움-상무,21 키움 2차 4라운드 39순위,2026,키움,5,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,2026-07-20,True,True,183,105
51344,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51344,김휘집,24,2002-01-01,3B,R/R,180cm/92kg,양목초(히어로즈리틀)-대치중-신일고-키움,21 키움 2차 1라운드 9순위,2026,NC,32,121,101,18,25,5,0,6,48,23,2,2,12,7,19,2,0,1,2,0.248,0.475,0.367,0.842,2026-07-20,True,True,180,92
51407,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51407,이창용,27,1999-06-03,2B,R/R,184cm/89kg,을지초(노원구리틀)-청량중-신흥고-강릉영동대,21 삼성 2차 8라운드 73순위,2026,삼성,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1.0,2026-07-20,True,True,184,89
51417,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51417,김현준,24,2002-10-11,OF,L/L,178cm/78kg,가산초(부산진구리틀)-센텀중-개성고-삼성-상무,21 삼성 2차 9라운드 83순위,2026,삼성,11,27,20,6,6,1,0,0,7,7,0,0,4,3,5,0,0,0,0,0.3,0.35,0.481,0.831,2026-07-20,True,True,178,78
51526,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51526,우강훈,24,2002-10-03,P,R/R,183cm/88kg,희망대초-매송중-야탑고-롯데,21 롯데 2차 5라운드 41순위,2026,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,183,88
51528,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51528,손성빈,24,2002-01-14,C,R/R,186cm/92kg,희망대초-경기신흥중-장안고-롯데-상무,21 롯데 1차,2026,롯데,82,221,196,22,48,11,0,3,68,18,0,0,15,3,40,2,1,6,6,0.245,0.347,0.307,0.654,2026-07-20,True,True,186,92
51551,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51551,나승엽,24,2002-02-15,1B,L/R,190cm/82kg,남정초-선린중-덕수고-롯데-상무,21 롯데 2차 2라운드 11순위,2026,롯데,49,192,171,18,41,7,0,5,63,28,1,0,18,0,31,6,3,0,6,0.24,0.368,0.307,0.675,2026-07-20,True,True,190,82
51762,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51762,장규현,24,2002-06-28,C,L/R,183cm/96kg,인성초(미추홀구리틀)-동인천중-인천고-한화-상무,21 한화 2차 4라운드 32순위,2026,한화,6,10,9,0,3,0,0,0,3,1,0,0,1,0,2,0,0,0,1,0.333,0.333,0.4,0.733,2026-07-20,True,True,183,96
51764,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51764,정민규,23,2003-01-10,1B,R/R,183cm/101kg,광일초(부산서구리틀)-경남중-부산고-한화-상무,21 한화 1차,2026,한화,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,2026-07-20,True,True,183,101
51865,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51865,조형우,24,2002-04-04,C,R/R,187cm/95kg,송정동초-무등중-광주제일고-SK,21 SK 2차 1라운드 8순위,2026,SSG,64,222,196,25,44,11,0,4,67,21,0,0,15,3,41,5,3,5,5,0.224,0.342,0.286,0.628,2026-07-20,True,True,187,95
51868,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51868,고명준,24,2002-07-08,1B,R/R,185cm/94kg,서원초-세광중-세광고-SK,21 SK 2차 2라운드 18순위,2026,SSG,41,166,153,18,43,8,0,9,78,20,1,0,12,0,36,4,1,0,6,0.281,0.51,0.331,0.841,2026-07-20,True,True,185,94
51897,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51897,조병현,24,2002-05-08,P,R/R,182cm/90kg,온양온천초-온양중-세광고-SK-SSG-상무,21 SK 2차 3라운드 28순위,2026,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,182,90
51903,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51903,김정호,28,1998-07-13,C,R/R,172cm/84kg,대구옥산초-경복중-포항제철고-성균관대,21 NC 2차 8라운드 76순위,2026,NC,9,8,8,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0.125,0.125,0.125,0.25,2026-07-20,True,True,172,84
51907,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51907,김주원,24,2002-07-30,SS,S/R,185cm/83kg,삼일초(군포시리틀)-안산중앙중-유신고,21 NC 2차 1라운드 6순위,2026,NC,85,383,337,57,101,16,0,13,156,40,21,4,29,13,51,1,3,1,12,0.3,0.463,0.374,0.837,2026-07-20,True,True,185,83
51991,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51991,오장한,24,2002-05-20,OF,L/R,185cm/90kg,희망대초-매향중-장안고-NC-상무,21 NC 2차 3라운드 26순위,2026,NC,16,40,40,2,13,2,0,1,18,5,0,1,0,0,15,0,0,0,0,0.325,0.45,0.325,0.775,2026-07-20,True,True,185,90
51996,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51996,오태양,24,2002-04-25,OF,R/R,180cm/78kg,방배초-대치중-청원고-NC-상무,21 NC 2차 5라운드 46순위,2026,NC,15,16,12,2,0,0,0,0,0,1,0,1,3,0,6,0,1,0,1,0.0,0.0,0.188,0.188,2026-07-20,True,True,180,78
52001,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52001,안현민,23,2003-08-22,OF,R/R,183cm/90kg,임호초(김해리틀)-개성중-마산고,22 KT 2차 4라운드 38순위,2026,KT,37,162,119,24,36,7,1,4,57,23,2,0,30,11,32,2,2,0,1,0.303,0.479,0.475,0.954,2026-07-20,True,True,183,90
52060,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52060,박영현,23,2003-10-11,P,R/R,183cm/91kg,부천북초-부천중-유신고,22 KT 1차,2026,KT,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,183,91
52103,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52103,최원영,23,2003-07-18,OF,R/R,174cm/76kg,부산수영초-사직중-부산고,22 LG 2차 6라운드 57순위,2026,LG,25,15,14,7,2,1,0,0,3,1,4,2,0,0,3,1,0,1,0,0.143,0.214,0.143,0.357,2026-07-20,True,True,174,76
52121,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52121,문정빈,23,2003-08-15,3B,R/R,186cm/90kg,가동초-잠신중-서울고,22 LG 2차 8라운드 77순위,2026,LG,37,105,93,15,29,6,2,8,63,22,0,0,11,0,28,1,1,0,4,0.312,0.677,0.381,1.058,2026-07-20,True,True,186,90
52154,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52154,이주헌,23,2003-03-04,C,R/R,185cm/92kg,서울이수초-성남중-성남고,22 LG 2차 3라운드 27순위,2026,LG,41,77,72,8,16,1,0,3,26,9,0,0,2,1,23,1,1,1,2,0.222,0.361,0.25,0.611,2026-07-20,True,True,185,92
52202,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52202,윤태호,23,2003-10-10,P,R/R,190cm/88kg,상인천초-동인천중-인천고,22 두산 2차 5라운드 49순위,2026,두산,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,190,88
52204,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52204,이병헌,23,2003-06-04,P,L/L,183cm/95kg,역삼초-영동중-서울고,22 두산 1차,2026,두산,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,183,95
52206,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52206,최지강,25,2001-07-23,P,L/R,180cm/88kg,광주서석초-광주동성중-광주동성고-강릉영동대,22 두산 육성선수,2026,두산,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,180,88
52305,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52305,박수종,27,1999-02-25,OF,R/R,178cm/82kg,도신초-강남중-충암고-경성대,22 키움 육성선수,2026,키움,44,57,49,10,10,2,0,0,12,2,0,0,5,1,9,1,0,2,0,0.204,0.245,0.291,0.536,2026-07-20,True,True,178,82
52348,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52348,박찬혁,23,2003-04-25,OF,R/R,181cm/87kg,대전유천초(대전서구리틀)-한밭중-북일고-키움-상무,22 키움 2차 1라운드 6순위,2026,키움,49,167,148,15,39,5,0,5,59,17,0,0,12,3,44,4,1,3,0,0.264,0.399,0.329,0.728,2026-07-20,True,True,181,87
52415,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52415,이재현,23,2003-02-04,SS,R/R,180cm/82kg,서울이수초-선린중-서울고,22 삼성 1차,2026,삼성,38,135,111,23,27,3,0,8,54,21,0,0,18,2,17,1,2,2,9,0.243,0.486,0.353,0.839,2026-07-20,True,True,180,82
52424,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52424,김재혁,27,1999-12-26,OF,R/R,182cm/85kg,제주남초-제주제일중-제주고-동아대-삼성-상무,22 삼성 2차 2라운드 13순위,2026,삼성,10,6,6,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.167,0.167,0.167,0.334,2026-07-20,True,True,182,85
52430,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52430,김영웅,23,2003-08-24,3B,L/R,183cm/81kg,공주중동초-야로중-물금고,22 삼성 2차 1라운드 3순위,2026,삼성,19,74,72,4,12,2,0,2,20,6,0,0,2,0,25,0,0,0,3,0.167,0.278,0.189,0.467,2026-07-20,True,True,183,81
52504,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52504,김동혁,26,2000-09-15,OF,L/L,177cm/77kg,서화초-상인천중-제물포고-강릉영동대,22 롯데 2차 7라운드 64순위,2026,롯데,26,17,13,9,3,0,0,0,3,1,0,2,3,0,4,0,0,1,0,0.231,0.231,0.375,0.606,2026-07-20,True,True,177,77
52514,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52514,김세민,23,2003-06-14,2B,R/R,183cm/78kg,강릉중앙초-하슬라중-강릉고,22 롯데 2차 3라운드 28순위,2026,롯데,39,41,34,7,7,3,0,1,13,2,0,0,5,0,8,1,0,2,1,0.206,0.382,0.308,0.69,2026-07-20,True,True,183,78
52516,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52516,조세진,23,2003-11-21,OF,R/R,181cm/86kg,장안초(성남중원구리틀)-선린중-서울고-롯데-상무,22 롯데 2차 1라운드 4순위,2026,롯데,8,26,24,1,4,0,1,1,9,4,0,0,2,0,8,0,0,0,1,0.167,0.375,0.231,0.606,2026-07-20,True,True,181,86
52568,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52568,한태양,23,2003-09-15,2B,R/R,181cm/76kg,역삼초-언북중-덕수고-롯데-상무,22 롯데 2차 6라운드 54순위,2026,롯데,41,131,117,22,31,5,1,0,38,5,9,0,12,1,27,1,0,1,2,0.265,0.325,0.338,0.663,2026-07-20,True,True,181,76
52591,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52591,윤동희,23,2003-09-18,OF,R/R,187cm/85kg,현산초-대원중-야탑고,22 롯데 2차 3라운드 24순위,2026,롯데,48,187,163,19,37,10,0,4,59,12,0,1,21,3,49,3,0,0,2,0.227,0.362,0.326,0.688,2026-07-20,True,True,187,85
52605,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52605,김도영,23,2003-10-02,3B,R/R,183cm/85kg,광주대성초-광주동성중-광주동성고,22 KIA 1차,2026,KIA,90,391,332,73,98,19,1,27,200,77,6,1,50,5,64,7,4,0,3,0.295,0.602,0.391,0.993,2026-07-20,True,True,183,85
52628,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52628,한승연,23,2003-06-09,OF,R/R,183cm/92kg,군산신풍초-군산중-전주고-상무,22 KIA 2차 8라운드 75순위,2026,KIA,19,36,29,8,7,1,0,1,11,2,0,0,5,2,11,0,0,0,1,0.241,0.379,0.389,0.768,2026-07-20,True,False,183,92
52634,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52634,박상준,25,2001-08-21,IF,L/L,178cm/104kg,석교초-세광중-세광고-강릉영동대,22 KIA 육성선수,2026,KIA,28,95,80,10,25,3,0,2,34,9,0,0,14,1,27,0,0,0,3,0.313,0.425,0.421,0.846,2026-07-20,True,False,178,104
52667,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52667,윤도현,23,2003-05-07,2B,R/R,181cm/84kg,광주화정초-무등중-광주제일고,22 KIA 2차 2라운드 15순위,2026,KIA,20,47,44,4,7,0,0,0,7,3,1,0,2,0,17,1,0,1,0,0.159,0.159,0.196,0.355,2026-07-20,True,True,181,84
52764,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52764,허인서,23,2003-07-11,C,R/R,182cm/93kg,순천북초-여수중-효천고-한화-상무,22 한화 2차 2라운드 11순위,2026,한화,76,251,219,40,64,8,0,13,111,47,0,1,21,6,74,1,2,3,2,0.292,0.507,0.367,0.874,2026-07-20,True,True,182,93
52765,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52765,유민,23,2003-01-20,OF,R/R,187cm/92kg,역삼초-대치중-배명고,22 한화 2차 3라운드 21순위,2026,한화,12,29,25,1,5,0,0,0,5,2,0,0,2,2,12,0,0,0,0,0.2,0.2,0.31,0.51,2026-07-20,True,False,187,92
52769,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52769,권광민,29,1997-12-12,1B,L/L,189cm/102kg,서울청구초-홍은중-장충고,22 한화 2차 5라운드 41순위,2026,한화,5,7,6,0,2,0,0,0,2,1,0,1,1,0,4,0,0,0,0,0.333,0.333,0.429,0.762,2026-07-20,True,True,189,102
52804,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52804,석정우,27,1999-01-20,3B,R/R,180cm/82kg,동일중앙초-경남중-경남고-연세대,22 SSG 육성선수,2026,SSG,3,3,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.5,0.5,0.667,1.167,2026-07-20,True,True,180,82
52807,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52807,임근우,27,1999-07-22,OF,R/R,180cm/88kg,서울도곡초-휘문중-휘문고-홍익대,22 SSG 육성선수,2026,SSG,4,6,6,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.167,0.167,0.167,0.334,2026-07-20,True,True,180,88
52809,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52809,전영준,24,2002-04-16,P,R/R,190cm/100kg,부곡초-휘문중-대구고-SSG-상무,22 SSG 2차 9라운드 82순위,2026,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,190,100
52868,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52868,이기순,23,2003-05-14,P,L/L,174cm/74kg,서흥초-인천신흥중-동산고-SSG-상무,22 SSG 2차 5라운드 42순위,2026,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,174,74
53029,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53029,김정운,22,2004-04-21,P,R/R,184cm/84kg,동천초-경주중-대구고-KT-상무,23 KT 1라운드 10순위,2026,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,184,84
53036,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53036,류현인,26,2000-11-08,3B,L/R,174cm/80kg,광주수창초-진흥중-진흥고-단국대-KT-상무,23 KT 7라운드 70순위,2026,KT,46,129,117,18,32,9,0,0,41,6,1,1,11,1,24,1,0,0,9,0.274,0.35,0.341,0.691,2026-07-20,True,True,174,80
53058,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53058,정준영,22,2004-01-26,OF,L/L,173cm/73kg,도신초-강남중-장충고-KT-상무,23 KT 2라운드 20순위,2026,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2026-07-20,True,True,173,73
